majority_protein_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
728	P23930	-1.67328722559127	25.6002719734927	-8.42696462656348	2.93941090698713e-05	0.000196227387468102	2.87214240399736
729	P32176	-1.05166507811962	28.2196949022978	-8.42563081832217	2.94280529652841e-05	0.000196227387468102	2.87091726728566
731	P0AF67	-1.12449239879565	26.7649954897142	-8.41883927169488	2.96015676336515e-05	0.000196844350570697	2.86467641516326
733	P0A8W5	-1.3277158207004	26.3677832725631	-8.40462093482284	2.99685234866803e-05	0.000198740781267057	2.85159664597579
739	P31473	-1.39283168447485	26.077139571297	-8.38223382509759	3.05566026553367e-05	0.000200995460768053	2.83096283938464
741	P37637	-1.08875279857679	28.3384814631203	-8.37275170425618	3.08095450650741e-05	0.000201842293182567	2.82220877241063
743	P17115	-1.85278949933794	24.4522759842217	-8.36496595430846	3.10189770525803e-05	0.000202783746372837	2.81501433411252
747	P77712	-2.12055047187379	24.1988741447893	-8.34218744839803	3.16408524153555e-05	0.00020589850547663	2.79393212231331
748	P0A6J3	-2.17259769386688	23.7592235378764	-8.340390318369	3.16905027857289e-05	0.000205945901124904	2.79226668238593
749	P76316	-1.05417176598626	28.8807046441359	-8.33770500356581	3.17648530848534e-05	0.000206153472423861	2.78977755791779
750	P33221	-1.16416584525289	26.1801057681223	-8.32622205180562	3.20849857267131e-05	0.00020795348749007	2.77912565356972
753	P0AAG0	-1.38334947769934	25.127440634481	-8.30867016610055	3.25812695808312e-05	0.000209873096599471	2.76281924490492
754	P76506	-1.66027689793988	24.9471525879271	-8.30782570746569	3.26053611540429e-05	0.000209873096599471	2.76203395189676
757	P39099	-1.22692695362412	28.0890636957326	-8.30345313340582	3.27304236258638e-05	0.000209873096599471	2.75796662237949
759	P24186	-1.50644866990831	25.767547934012	-8.3009210634282	3.28030886015961e-05	0.000209873096599471	2.75561046022654
761	P0A749	-1.93436175206396	24.8702278714527	-8.29082470680848	3.30946212227872e-05	0.000211396785497987	2.74620928971176
763	P42593	-1.42608990988206	26.4228770334911	-8.27343996368654	3.36033813692026e-05	0.000214083927700778	2.72999820556225
766	P0ACN4	-1.48364388541979	25.5908669475784	-8.25934419310769	3.40222775438651e-05	0.000215903774335155	2.71683230024653
768	P0A784	-1.51513435067193	26.420707054727	-8.25108877356371	3.42703047925992e-05	0.000216911395308365	2.70911240813552
773	P0AE48	-1.34185412404084	25.656613769302	-8.22963707062975	3.49242542133174e-05	0.000219500763915702	2.6890209009023
776	P0AD05	-2.36742460811681	24.8462737365829	-8.22417557935444	3.50929537760193e-05	0.00021959147435893	2.68389845941241
778	P25745	-2.52243718227093	23.8011702645254	-8.22236382405949	3.51491168845911e-05	0.00021961421230848	2.68219852720429
781	P26459	-1.08974681130984	27.4453461803425	-8.20685636080343	3.5633945813758e-05	0.000221788233803684	2.66763491769225
783	P33218	-1.60207526331081	25.8092725352397	-8.20169113035866	3.57970795599804e-05	0.000222234487536481	2.66277878045025
784	P53999;F5H1H8	1.1979929870695	29.6999981397568	8.19616176401698	3.5972634442758e-05	0.00022303951023756	2.65757736638977
788	P39356	-1.21492929211047	26.9697143013136	-8.17465124853389	3.66647444209285e-05	0.000226450442118556	2.63731378263074
787	P17096;P17096-3;H7BYM6	1.67281810682761	28.0537975430399	8.18400856213057	3.67091027338864e-05	0.000226450442118556	2.63801960963365
790	P0A6Y1	-1.59299929756909	28.1212276005005	-8.17782596427624	3.68462271946439e-05	0.000227008251448877	2.63368872885032
791	P0AG16	-1.91849884358913	24.9197783485603	-8.15928922383135	3.71680829321784e-05	0.000228701330548505	2.62281408666687
794	P33232	-1.55792500056747	27.0485074815435	-8.15273574066699	3.73851416958553e-05	0.000229166675641302	2.616621313301
789	P75736	-3.18599836708627	24.851223030559	-8.29334779380412	3.76953675344315e-05	0.000230777306781954	2.63538548095281
795	P49756	1.00204133678497	30.1215486787557	8.14168612992767	3.77543148589277e-05	0.000230847452238047	2.60617016758433
797	P0A6J8	-1.28216379172034	27.7292637423369	-8.13470560613055	3.79896252673239e-05	0.000231657587368171	2.59956142572576
802	P69924	-1.23206933195585	29.2541283390125	-8.10307648147414	3.90764521851986e-05	0.000236846177147444	2.56955563465511
804	Q09028-3;Q09028;Q09028-4;Q09028-2;H0YF10;H0YCT5;H0YDK2;H0YEU5;B4DRT0	1.05628858190772	28.6248018292742	8.09850143262535	3.92364994352982e-05	0.000237224656411672	2.56520707247893
805	P23173	-1.41165848930617	25.2375615179823	-8.09524039553296	3.93510237505023e-05	0.000237621523541853	2.56210618557693
806	F8WEX5;E9PG02;E9PBT8;C9JL30;Q8NBJ7;Q8NBJ7-3;C9J660;F8WA42;F8WEV7;F8WES7;Q8NBJ7-5;H7C3B2;A8MXB9;Q8NBJ7-4	1.76748290554147	23.7528637093551	8.08456733236356	3.97284562058444e-05	0.000239555988256323	2.55194978350484
807	Q46856	-1.18073689361005	29.0838104456508	-8.08340110373019	3.97699408604922e-05	0.000239555988256323	2.55083931320994
812	P37051	-1.16627557728256	26.8795354106523	-8.06426105407364	4.0457707445064e-05	0.000242198172278887	2.53259473105074
813	P64503	-1.23118380387738	26.8176650724396	-8.05609843770099	4.07550293316637e-05	0.000243493629347282	2.52480272838245
817	Q96MU7-2;Q96MU7	3.18671716905831	24.2482934119684	8.05160123257944	4.13035010082703e-05	0.000245586607294442	2.51256053374878
820	P08244	-1.63894989904414	25.2363015999991	-8.03746943384409	4.14427231225844e-05	0.00024567448426693	2.50699424364658
831	P0ADC6	-1.12017461985228	26.1721012098124	-7.98464623130791	4.34638362347445e-05	0.000254245135905046	2.45630548900006
832	P30864	-2.17224601323501	23.2447567428245	-7.97897498967559	4.36872592669821e-05	0.000255244912616346	2.4508464514739
833	P0A7X6	-1.3913078494835	25.5961482424999	-7.97085502480154	4.40093760252602e-05	0.000256818219518355	2.44302457278792
836	P0AC44	-1.92516453407026	26.1398577057168	-7.95751479253649	4.45443228382425e-05	0.000258800527213851	2.43015936163835
837	P62620	-1.13854885807658	26.9106123374393	-7.95707619922999	4.45620327665075e-05	0.000258800527213851	2.42973607512425
840	P0A6B7	-1.08014494987796	28.8399788667018	-7.93998329656497	4.52583556666019e-05	0.000261905793923038	2.41322427935516
843	P06610	-1.04350252950485	30.8736640628538	-7.92025804361779	4.6076975563172e-05	0.000265694161580758	2.39413215696163
846	P0AEC3	-1.61760121487683	25.599591500388	-7.90876654910702	4.65614586324713e-05	0.000267511864536405	2.38299095756163
849	P30958	-1.2936527052757	27.0370040437877	-7.90228971310522	4.68370143026525e-05	0.000267878914093035	2.37670552452664
855	P0A6I6	-2.19562303418133	24.1980980053284	-7.89292523612344	4.72386319957041e-05	0.000268569579100723	2.36761008837374
856	P15977	-1.16667060702572	27.3020101275272	-7.88856380628064	4.74269864718781e-05	0.000269325445373597	2.36337085264657
858	P75914	-1.66782717595648	23.9108925629884	-7.87783424521656	4.78939174787707e-05	0.000270984680502132	2.35293348067356
862	P07639	-1.38213367807474	25.9351805019387	-7.87244212249156	4.81304986053425e-05	0.000271418043759362	2.34768367146491
864	P0ACV6	-1.67248484972875	24.1353054003862	-7.86309566214687	4.85436581513462e-05	0.000272934086620092	2.33857671013421
866	P06129	-1.41289030038279	25.2360967258828	-7.8603847117657	4.86642312276164e-05	0.000273111039597768	2.33593352128349
868	P67087	-1.93160738241919	24.2531017331511	-7.85229533625872	4.90259980833883e-05	0.000274556885579897	2.32804178071565
871	P60752	-1.08520164718335	26.9881031051305	-7.83235421129774	4.99306113790921e-05	0.000278463230831311	2.30855860754495
873	G8JLH4;Q9Y262;B0QY89;B3KNG0;B0QY90	1.16425584662271	27.1521611972545	7.83032948957059	5.00234929099406e-05	0.000278538601414916	2.30657805400516
874	P0ACW6	-1.86720678993895	26.9023236666213	-7.83151896265481	5.03390729946223e-05	0.000279975095911738	2.30148530786181
876	P0AEQ3	-1.01451136875221	28.6608489973397	-7.7947753685265	5.16861571239039e-05	0.000286514417944364	2.27172932786393
877	P0AFZ3	-1.70798878932688	25.417781679249	-7.79465987799997	5.1691656971242e-05	0.000286514417944364	2.27161591181888
878	P07102	-1.07283708487274	28.7704340452093	-7.7878297201855	5.20180786369673e-05	0.000287995307806717	2.26490593705613
879	Q9BQE3;F5H5D3;E9PGK3	1.1481493822169	29.3029345610106	7.78054571243609	5.23687141499524e-05	0.000289606734337791	2.25774467084661
883	P77756	-2.31934442466571	23.2692287482612	-7.74702686939938	5.40164147916841e-05	0.000297365563196349	2.22471827212801
884	P0A972	-1.01018032534396	31.1833005699462	-7.74250745032742	5.46394697412907e-05	0.000300353968615857	2.21409424954286
885	P00579	-1.26498320514686	29.0705092156946	-7.7416499257405	5.46828352653844e-05	0.000300353968615857	2.21324826061522
888	P0AEU0	-1.31117656994732	27.8403081259968	-7.72941904421577	5.49049672108512e-05	0.000300555231544986	2.20732135321103
890	P0A8U2	-2.01866458576944	23.3421707007164	-7.71616090251002	5.55847286086286e-05	0.000303592545805105	2.19420022673756
891	P75797;D9IX93	-1.47539392874277	25.2250645420478	-7.71358273676704	5.57179963411579e-05	0.000303978877906138	2.19164652711848
892	P29018	-1.27912223608078	25.0878261609163	-7.70437778565872	5.6196710162877e-05	0.000305870295694148	2.18252313606543
893	P77316	-1.16927576855107	27.9011402546028	-7.70413416670592	5.62094416972415e-05	0.000305870295694148	2.18228155268091
894	P37325	-1.80877372917208	26.3563663867338	-7.70270574183837	5.62841556731602e-05	0.000305870295694148	2.18086493537573
895	P61316	-1.66803552169176	24.7455735458334	-7.70191248852848	5.6325694503878e-05	0.000305870295694148	2.18007814496994
901	H0YN26;F2Z3H3;P39687	1.00888434512147	28.0669029518615	7.67755547061242	5.76178653683924e-05	0.000310855098286077	2.15588677060012
902	P32157	-1.48836522118316	27.6832069565132	-7.67320574905622	5.78520682760159e-05	0.000311772620720303	2.1515599339706
904	P0A7E1	-1.09970441195813	27.5572293291994	-7.66182297578204	5.84699686648e-05	0.000314405439911054	2.14022742558
905	P45955	-1.6468339961273	27.024232591887	-7.65535467863742	5.88243536822234e-05	0.000315961528452252	2.13378148025149
907	P37313	-1.51882596715038	25.0936178927578	-7.64736355995361	5.92654665486866e-05	0.000317297925727947	2.12581175183382
911	P18887;H7BZR0;F5H8D7;B4DEB2	1.00510498966117	27.1873426363657	7.61780394558193	6.09293605671493e-05	0.000325112647329213	2.09627134061295
915	P77526	-1.19909406473003	25.7493309788948	-7.60559392938573	6.16317288995144e-05	0.000327422769596218	2.0840416556554
916	P0AGG8	-1.16174225480323	27.0723784235682	-7.60146235361446	6.18714239496587e-05	0.000328337327313636	2.07989976211565
917	P0AF20	-1.36244461885724	25.5367174615554	-7.5980659398185	6.20692430117855e-05	0.000329027906521581	2.07649347818598
921	P60546	-1.16660357219665	26.5738637588106	-7.5841702125585	6.28859195097792e-05	0.00033162330482857	2.06254430833573
922	P75745	-1.84159680114261	24.8192204953448	-7.58393313209658	6.2899956192541e-05	0.00033162330482857	2.06230613378342
924	P56580	-1.96267361722476	23.187524485391	-7.56036594769715	6.43127875464393e-05	0.000338338160458053	2.0385996122188
925	P60757	-1.57284792612193	26.7848539211556	-7.55391744441024	6.47054785700118e-05	0.000340036033869003	2.03210241708323
927	P0A8Q0	-1.05183424903786	27.1441392367031	-7.5480392551965	6.50657579839117e-05	0.00034119163922308	2.02617587979773
929	P77529	-1.24639849708571	26.4368844191772	-7.54532585558935	6.5232814887054e-05	0.000341331230533875	2.02343888663195
931	P21645	-1.30991494330887	27.4253819954053	-7.53268405512149	6.60174355287208e-05	0.000344896447578459	2.01067652801345
930	P0A6V8	-1.44368473007875	28.9140140133521	-7.56685776856956	6.6354693097395e-05	0.00034608386603695	2.01364652214766
933	P39172	-1.35562422139301	25.0586295253023	-7.51464212812432	6.71554110555407e-05	0.000349884730054644	1.99243216413916
935	P0A7G6	-1.16551176285259	28.996733999101	-7.50507649548233	6.77675668834973e-05	0.000352318869113027	1.98274467984116
936	P0A7Y8	-2.06846382754053	22.3625329692407	-7.49877412256812	6.81742706554813e-05	0.000354054625701169	1.97635651563391
940	P39342	-1.10248024294847	26.9158350970959	-7.48894577790917	6.88139254819746e-05	0.000355855842306254	1.96638563829693
942	O75521-2;O75521;F1LLU7	1.13980067446002	25.957778173825	7.48567621621105	6.90281905261647e-05	0.000355958950570175	1.96306629652951
943	P02919-2;P02919	-1.38417788993363	26.6413832341954	-7.48529004089028	6.90535466751028e-05	0.000355958950570175	1.96267416358081
944	Q9H0G5;H7BYM1;F5H727	1.63868878188791	25.0266595922855	7.47981841707354	6.94139240491136e-05	0.000357437589833412	1.95711635610873
945	P0A9R7	-2.25300494473671	24.847273815786	-7.47295998094882	6.98685900745295e-05	0.000359398112542103	1.95014521579025
946	P0A908	-1.46599153926933	27.9748486553446	-7.47356687796002	7.031776288716e-05	0.000361326263630534	1.94488900180118
947	P46837	-1.32756552203218	25.8507991479985	-7.45801619043261	7.08707404118001e-05	0.000363783177552017	1.93493781179765
953	P0AA91	-1.36195607044017	26.4608623312666	-7.42336895104205	7.32561206217251e-05	0.000373660023444077	1.89958396171714
958	P24228	-2.15851935616309	23.6329429372097	-7.40540969382397	7.45275051267105e-05	0.000378160962861106	1.88120578972865
959	P62917;E9PKU4;E9PKZ0;E9PIZ3;E9PP36;G3V1A1	1.11726684561882	28.3100468974465	7.40301665457935	7.46987542976522e-05	0.000378634665944617	1.87875420945414
960	P09496-2;P09496-4;P09496-3;P09496;F5H6N3;F8WF69	1.02671873085139	27.0545067416427	7.38548883709132	7.59664515338655e-05	0.000384659292610542	1.86077806118861
961	O95197-3;B7Z4M1;B7Z4M0;O95197-5;O95197-4;F5H774;O95197-2;O95197;F5H617	1.22444185057277	28.351031644034	7.38165705209464	7.62467508671775e-05	0.000385596170355066	1.85684367863535
962	P53618;E9PP73	1.04306176996113	28.6535896228198	7.38079287606715	7.6310124641344e-05	0.000385596170355066	1.85595613625398
964	P77775	-1.23308548891324	25.9844755341593	-7.37250326012786	7.69210137825777e-05	0.00038759568567533	1.84743811796152
965	P75863	-1.90630468128773	24.579112675289	-7.37196684671431	7.6960730215793e-05	0.00038759568567533	1.84688665889868
966	P31142	-1.07676991979069	28.7818244849249	-7.36990477278327	7.71136194579287e-05	0.00038759568567533	1.84476644551479
967	B4DP11;Q15185;B4DP21	1.11932852824528	30.5655172070843	7.38732389384338	7.75031899766346e-05	0.00038759568567533	1.84438345584331
973	P21964-2;P21964;E7EMS6;E7EUU8;H7BZ45;F8WBW9	1.34032989236568	26.0000306208542	7.35836010056084	7.79758249892566e-05	0.000389558566570171	1.83288744044477
975	P0AGA2	-1.05667190709778	26.5811970378595	-7.34561238110238	7.89403153845574e-05	0.000393568074958291	1.81975310848736
979	P31658	-1.07371478819736	29.956591145919	-7.34070811273875	7.98590325497235e-05	0.000396521713201436	1.80896627156591
983	P76113	-1.09159567598486	29.5973786712513	-7.32106254493427	8.08352317800259e-05	0.000399735566309975	1.79440703499505
984	P28861	-1.27662209828363	25.8694005262743	-7.31426727316917	8.13686050726304e-05	0.000401964216725667	1.78737931818642
985	P0A9T0	-1.043074175417	29.5689054615914	-7.3097137099598	8.17282049475285e-05	0.000403330765735976	1.78266706289673
986	P15078	-1.14215745780268	28.9945299249063	-7.30714650289957	8.19317163136291e-05	0.00040378076328084	1.78000935166217
988	P0ADS2	-1.55696748139936	25.5007526312698	-7.30101884246663	8.24197511800481e-05	0.000405508512637868	1.77366264331296
990	P0AEN8	-1.04716168078542	26.8199405143049	-7.29195089806605	8.31478860903134e-05	0.000408264519479812	1.76426271656594
991	P0ACP7	-1.00747057177349	26.6157422951864	-7.28781021978641	8.34827415531115e-05	0.000409495062249924	1.75996733619053
996	P76097	-1.1648898290351	26.7428811078582	-7.27001110281169	8.4939270165942e-05	0.000414518297318382	1.74148097997478
998	P13009	-1.46637598614387	25.3850869193829	-7.26763109506013	8.51361553784671e-05	0.000414518297318382	1.73900634000161
1000	P0AE85	-1.51368219022828	25.974297838416	-7.26493341902144	8.53599312946218e-05	0.000414646257195302	1.73620061901055
1001	P06986	-1.46549591067919	25.7490218347122	-7.26462075939523	8.53859089595756e-05	0.000414646257195302	1.73587538328068
1002	P22106	-1.26340769840634	26.7444738893755	-7.26255897364782	8.55574341970961e-05	0.000415064558515054	1.73373038678954
1005	P37751	-1.22529028213751	25.9162705121052	-7.25279597853409	8.63748443376724e-05	0.000417779222214354	1.72356677456957
1006	P75913	-1.06966855671902	27.5500425106286	-7.25084109474715	8.65395553856506e-05	0.000418159819810783	1.72153036381855
1012	P0A884	-1.17786864299766	26.9819536578327	-7.21763120343641	8.93915450762357e-05	0.000429379743691286	1.68686855723258
1013	P16095	-1.39888484916565	26.9365065401927	-7.2143859307756	8.96757804034052e-05	0.000430319810997979	1.68347461095543
1015	P60664	-1.70393711808703	24.5616153348233	-7.21113532939499	8.99614865704379e-05	0.000431265075166567	1.68007387716758
1018	P27434	-1.17437441432473	27.7711929166504	-7.20303582206579	9.06777761723138e-05	0.000432990834944614	1.67159499358496
1019	P36649	-1.20049956224012	26.1732892574781	-7.19584375824349	9.13191138277157e-05	0.000435625331027013	1.66405972086772
1020	P0AG24	-1.81364052486109	23.6708008870212	-7.18908025885221	9.19268227623192e-05	0.00043809439749768	1.65696801948516
1022	P77625	-1.62092705350859	24.9365934709641	-7.18178358552911	9.25874665799767e-05	0.000440810651366569	1.64931134787203
1021	P63241;I3L397;P63241-2;I3L504;Q6IS14	1.01721622971849	31.5560120785815	7.21423767805918	9.2910877928135e-05	0.000441317833193685	1.6538496898412
1024	P09029	-1.46075496803148	25.3324986430602	-7.1776247977076	9.29663569615991e-05	0.000441317833193685	1.64494462333645
1025	P33363	-1.69748105066931	25.0437125854113	-7.17441916578815	9.32595814471658e-05	0.00044227787845334	1.64157734656489
1026	P0AGG4	-1.12560568329897	25.245951993404	-7.17246733829393	9.34386200807309e-05	0.0004426950606359	1.63952651519605
1027	Q46948	-1.38869966941615	26.7715651980316	-7.1660445973435	9.40304630667987e-05	0.000444558178977287	1.63277487525608
1028	P31130	-1.30662038843978	28.089848233934	-7.16543225586871	9.40871056025303e-05	0.000444558178977287	1.63213092718216
1030	P0AEJ6	-1.76554593517396	23.3535373085142	-7.1631832518968	9.42954665160448e-05	0.000445019672557761	1.62976546580478
1032	P39406	-1.47559401256908	26.0280645829821	-7.15527079706251	9.5032595219411e-05	0.000447629307520889	1.62143862873409
1035	P37692	-1.34110393645411	24.6946816041243	-7.14398373081922	9.60951751777504e-05	0.000451034603382236	1.60954787213958
1036	P31600	-1.5587861609872	24.3925986611573	-7.14365106448253	9.61266918543502e-05	0.000451034603382236	1.60919718854514
1037	P0AEW6	-2.2313920012021	23.6380550619946	-7.13934082958702	9.65360786318688e-05	0.000452518686817275	1.60465234726921
1038	P0AG07	-1.14835746918024	28.7121751837421	-7.13622913981132	9.68328276624594e-05	0.000453472423186142	1.60136994485563
1042	P77552	-1.83857593599451	23.2751264222361	-7.11695187640321	9.86938915214606e-05	0.000460413634055489	1.58100996404992
1046	P0AE12	-1.95348591553568	25.3755067237256	-7.0952430860574	0.000100837266920963	0.000468613723234034	1.55802996289428
1049	P77754	-1.12802854209887	27.5264811739844	-7.08856423350154	0.000101507021023992	0.000470377148901455	1.55094892359199
1050	P0A6L4	-1.07842417444042	26.6490346864464	-7.08670537505493	0.00010169430223067	0.000470796193469798	1.54897719882526
1053	P62601	-2.22990978050041	23.5309194555462	-7.07594751563152	0.000102785706865791	0.00047494422155381	1.53755818432736
1055	P0ADV1	-1.41833545006235	25.7140524844167	-7.07255707087358	0.000103132356788532	0.000475641732778991	1.53395655521873
1056	Q9H773	1.31411326081366	25.4168398077582	7.07071173962218	0.000103321573243587	0.000476062718044621	1.53199571439967
1052	P0A927	-1.48828549509262	28.5967698050606	-7.16490875131772	0.000105256930745099	0.000484520776848415	1.53852359951943
1058	P0A912	-1.15168849854714	28.3151398192227	-7.04674852744161	0.000105813936653967	0.000485726735249907	1.50649614037005
1061	P76594	-1.14653859226349	25.6904871994596	-7.0440052631491	0.000106103478706346	0.000485726735249907	1.50357268172836
1062	P77335	-1.14510792595784	25.2872083753184	-7.04386362877756	0.000106118451519317	0.000485726735249907	1.50342171985259
1063	P04335	-1.14368900582621	26.6153834551744	-7.03799341797616	0.00010674108061102	0.000487997184241831	1.4971628372975
1069	P39310	-1.18322783070898	25.3473473224603	-7.02451404146175	0.000108186145307959	0.000491948411919541	1.48277557884787
1071	P77570	-1.97176660040883	24.025218407773	-7.02018181069156	0.000108655173303724	0.000493158541017183	1.4781469960522
1073	P04846	-1.10531025998311	26.2486649128602	-7.01769918558942	0.000108924968476631	0.00049346157666813	1.47549354254487
1076	Q10567-3;Q10567-2;Q10567;F8WDL0;C9J1E7	1.18369925794756	25.0978786823543	7.00887435784039	0.000109890012295009	0.000496445492347621	1.46605557300387
1078	P0A7I4	-1.28230683882565	27.5233056654083	-7.00007591445734	0.000110861601872376	0.000499905609185175	1.45663663007314
1079	P77488	-1.00377090644817	26.5334362697892	-6.99322411689206	0.000111624815205059	0.000502880654969221	1.44929525419283
1081	P33368	-1.11753008385092	27.155642801965	-6.98418415130164	0.000112640678832816	0.000505992665045677	1.43960082458701
1084	P0ADT5	-1.11931755387406	26.4997176141644	-6.98168029706549	0.000112923855377316	0.000506386403126507	1.43691398063775
1086	P77713	-1.17108884661182	26.9490266518636	-6.97152924035157	0.000114080001948491	0.000510262062521392	1.42601340496384
1088	P0AG40	-1.27518529322599	25.579998830999	-6.96991411607759	0.000114265160465275	0.00051051741270377	1.42427789344261
1089	P0A6E9	-1.54098964847328	25.0258932506473	-6.96233940838911	0.000115137977431175	0.000513944635714365	1.41613443585189
1091	P76330	-2.3103400969477	23.0177412698012	-6.95619169897911	0.000115851790315604	0.00051618290808813	1.4095200895453
1092	P25519	-1.12964806291025	26.1529676061974	-6.95402334607444	0.000116104725843188	0.000516836146816608	1.40718607280233
1093	P29680	-1.60897863716504	25.0220141237423	-6.94349178080469	0.000117341943385005	0.0005218656786775	1.39584189387829
1094	P0A6T5	-1.50565434656452	24.352160074338	-6.9418482388277	0.000117536334743868	0.00052202579739441	1.39407033971409
1095	P0AFX4	-1.78348498579981	23.9499960366107	-6.94137201204897	0.000117592727452557	0.00052202579739441	1.39355696017431
1098	P66817	-1.72105640490975	23.5590543589815	-6.92531621017284	0.000119511619993235	0.000529094703813404	1.37623266865144
1101	P0AC33	-1.13198926864961	28.7148372482315	-6.91934397298559	0.000120234206009149	0.000530843301916871	1.36978070622993
1103	P0AGJ5	-1.24101911221103	27.8536585423656	-6.90669084211172	0.000121781143833059	0.000536698223184498	1.35609704714519
1108	P0A7B1	-1.15121507692881	27.0168590058689	-6.89191707539718	0.000123615274777766	0.000542322969941084	1.34009566317555
1110	P39286	-1.02077384050504	26.7422605966037	-6.88670585345463	0.000124269511339653	0.000544210896055903	1.33444514321632
1120	P75823	-1.13883030619438	26.568976945657	-6.86338970715325	0.00012724399891778	0.00055260068847078	1.30912332497818
1121	P63020	-1.04520128511232	28.2058731026304	-6.86278557611779	0.000127322108843299	0.00055260068847078	1.30846635250693
1114	E9PP21;P21291;E9PND2;E9PS42;B3KVC9	2.0769329532032	26.1937478872854	6.95199191501026	0.000128181037810209	0.00055583231471492	1.3247221886491
1123	P21866	-2.13820083173375	22.1461050072965	-6.84898646202648	0.000129120759788991	0.000558910074206842	1.29344823633961
1124	P0AF03	-1.2475490324423	26.906682198448	-6.84227169310514	0.000130006150831505	0.00056224190319568	1.28613193972741
1125	P05793	-1.01686708323667	26.8508669247434	-6.84103334381826	0.000130170168514587	0.000562350910493247	1.28478205798456
1130	P0AC30	-1.13606900840152	25.4283494684507	-6.82348129246982	0.000132519696145419	0.000570069241560071	1.26562913478186
1131	P0A9S3	-1.82679562464605	23.1565129684949	-6.81536746560228	0.000133621639456949	0.000574301316887911	1.25676260027841
1132	P00562	-1.79630785417479	22.6719984683161	-6.81422870044285	0.000133777105145945	0.000574461579606395	1.25551755176636
1133	P37177	-1.49285558949763	24.4304227611763	-6.81167415927886	0.00013412658265093	0.000575453943747725	1.252724014883
1134	P0AE30	-2.88076676214136	22.4958556050573	-6.8102291368082	0.000134324717980458	0.00057579581490565	1.25114344783539
1136	P31550	-1.64648811737013	25.412252619406	-6.80329860055018	0.00013527951387277	0.000578867708570012	1.24355927982074
1138	P0AFY8	-1.27584784511791	26.1869085801312	-6.79463761563134	0.00013648327396195	0.000582992262503551	1.23407321850893
1139	P62875	1.35782181740547	26.06128979221	6.7879871899699	0.000137415634381576	0.000586459524783883	1.22678302743359
1142	P0AE82	-1.53034989828604	23.5167588486681	-6.77926030450578	0.000138649807762327	0.000590172255282551	1.21720841368789
1144	P68567	-1.28965414975403	24.5474435184347	-6.76361305882483	0.000140893480630893	0.000598674134044379	1.20001783260087
1147	P26647	-1.98187996061273	24.2479308316029	-6.74927751350185	0.000142984347904847	0.000605855298399138	1.18424194992164
1148	Q9BTT0;Q5TB20;E9PPH5;Q5TB19;E9PLC4	1.23882560595986	28.122144885264	6.74861326745999	0.000143082057716974	0.000605855298399138	1.18351035263304
1149	P77739	-1.04804008358747	29.1808285983463	-6.74412267426179	0.000143744558478237	0.000608130808322638	1.17856301163311
1150	P77395	-1.14661919676555	28.9180576995794	-6.74831796499616	0.000144009281752388	0.000608720972694226	1.17811354412686
1152	P76145	-1.33298659728513	26.4136467683871	-6.73950667137722	0.000144429097842459	0.000609435629003642	1.17347491822622
1154	O95104;O95104-2;C9JLZ0	1.32588731462915	25.5443541118768	6.73609679003008	0.000144937087582511	0.000610260832466863	1.16971461426794
1155	P0A8P3	-1.0949259324419	29.0216044925293	-6.73515929961955	0.000145077096924135	0.000610260832466863	1.16868052988676
1157	P37757	-1.68904088776869	23.6765882928602	-6.729997275874	0.000145850701805019	0.000612452560871213	1.16298469844843
1159	F5H1W9;O95232;B4DJ96;D6RDI2	1.01191317656379	28.5990160594368	6.72243548816685	0.000146992192849002	0.000616504788126834	1.15463500852124
1160	Q47710	-1.64300165637187	24.2323470104813	-6.72151015252127	0.000147132553980218	0.000616561504222276	1.15361277268148
1161	P76535	-1.51947445397139	24.2845231892605	-6.71491906723015	0.000148136631060866	0.000620234421694116	1.1463284164289
1163	P16384	-2.18210978590503	22.3946094918176	-6.71085916872773	0.00014875887918319	0.000622303710593362	1.14183881337709
1164	P0A725	-1.01577469663681	26.1036782998469	-6.70780848157149	0.000149228349898179	0.000623730876057649	1.13846389670366
1168	F5H4I0;P09622;B4DT69;E9PEX6;B4DHG0	1.28116322934535	28.5451860443909	6.69704602597511	0.000152028577014171	0.000632035538331861	1.12040732873258
1171	P0A821	-1.22668345822122	24.6691113878017	-6.68921470982616	0.000152125402149409	0.000632035538331861	1.11786905274738
1174	P0AE78	-1.07178996138265	25.0333925298409	-6.68173184731648	0.000153308786895248	0.000634406172197172	1.1095687861143
1177	P12295	-1.43183738140161	25.3370436454269	-6.67965910565248	0.000153638379633574	0.000634406172197172	1.10726839553221
1182	P0A830	-1.82879664611533	22.4506989635935	-6.6693701346397	0.000155286094266849	0.000638617347065273	1.09584148758969
1183	Q9C0C9	1.06847340886637	25.7135045483899	6.66753201614815	0.000155582508755636	0.000639295498783725	1.09379869177659
1187	P20605	-1.39204279934007	26.5552482952645	-6.66166180050956	0.000156533333423688	0.000641040758695083	1.08727200363979
1186	Q46845	-1.08583125228608	29.2806934438171	-6.66749238185299	0.000156534741940149	0.000641040758695083	1.08877445822754
1189	Q47622	-3.00157570358707	22.5093316899651	-6.65649276990616	0.000157375903055579	0.000642988172439521	1.08152136290424
1192	P07862	-2.12009654872699	23.8774559332326	-6.65304395203715	0.000157940859381961	0.000644086004576938	1.0776826389108
