majority_protein_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
1004	P0AE78	-1.06509173861296	25.031647096623	-6.92064791275464	0.000169788571255725	0.000886993083900674	1.05366733397192
1006	P0A7I4	-1.31498627324263	27.5462708240256	-6.89649709571671	0.000173722870986726	0.000905742006287652	1.02891791101628
1008	P0ABD8	-1.13802133917673	29.8047060404684	-6.88397081377507	0.000175803467324067	0.000915679430104002	1.01605436569265
1009	P0AF03	-1.25756915439854	26.9234150872423	-6.88281594828035	0.000175996684549388	0.000915776399267401	1.01486748315253
1010	P37757	-1.65853075408165	23.6825059939141	-6.87581876161118	0.000177172443686163	0.000920980641361668	1.00767297373828
1007	P69222	-2.18646256711883	28.4890883769947	-7.02138497807544	0.000181624947035389	0.000938910839032752	1.02239730977519
1018	P66817	-1.69596400123341	23.5619646051178	-6.8445447139508	0.000182535766496829	0.000941396357203412	0.975446861440469
1020	P0A6L4	-1.08960352328265	26.6551725261754	-6.8409953062096	0.000183155832220351	0.000942740274775014	0.971782143036135
1023	P21338	-1.20639683725597	25.541862633995	-6.83776490589251	0.000183722212137917	0.00094287965035555	0.968445507328372
1011	P0ADA5	-1.55567882411274	29.1168605491769	-6.98254866498526	0.000184740157752429	0.000947177055143198	0.999169143088459
1028	P0ABF1	-1.54380727702247	24.4406729345577	-6.81178767631275	0.000188348453223949	0.000960922566508181	0.941569278587082
1032	P60651	-1.17667315068199	30.1176816841544	-6.80404954843003	0.000189751538103267	0.00096438645092213	0.933547953955079
1033	Q9BQE3;F5H5D3;E9PGK3	1.02254295707085	29.3091617179039	6.80221072263962	0.000190086667910568	0.000965154475499448	0.931640790107108
1034	G8JLH4;Q9Y262;B0QY89;B3KNG0;B0QY90	1.14259641980297	27.1296676541691	6.79895529141571	0.000190681597463642	0.000967238857540428	0.928263392731775
1036	P54901	-1.18298632860995	24.4925618911994	-6.79553250316254	0.00019130935250201	0.000968549762425718	0.924711014930709
1037	P46837	-1.30496490628101	25.8497811427908	-6.79390809074786	0.000191608083605017	0.00096912671022981	0.923024615340228
1039	P67087	-1.9198276518123	24.2404249438919	-6.78976880119904	0.000192371658299773	0.000971115830396831	0.918725957818628
1040	P06996;Q1PI90	-1.03783458790438	29.7424955775017	-6.78645337636155	0.000192985703203081	0.00097327885894246	0.915281419647666
1042	P31554	-1.0542360080991	27.7694608736853	-6.78124866005049	0.000193954076042417	0.000976285152439998	0.909871384330629
1044	P62745	1.66646080436226	23.7903419012956	6.77119429389949	0.000195840146052167	0.000983890388930665	0.89941127757516
1045	P05793	-1.02764424537057	26.8659705541214	-6.77012939530849	0.00019604110254977	0.00098395749557277	0.898302701715895
1047	P77488	-1.01813087114288	26.5352141363292	-6.76212772437315	0.000197558472100353	0.000989679260903871	0.889968523601567
1051	P0AF24	-1.67685623295634	24.9505115190504	-6.74112335601671	0.000201604264647508	0.00100694206198258	0.868055030771382
1048	P69776	-1.21706104436691	31.3194866270737	-6.84571690231536	0.000203548211030049	0.00101387499226268	0.886359408952019
1054	P43671	-2.97209909983436	22.4060053921443	-6.72844721608319	0.000204090567747743	0.00101561198086993	0.854804747845009
1057	P39172	-1.33934286708566	25.0553818409641	-6.72301193341029	0.000205167105203151	0.00101807139715282	0.849117395886482
1058	P25519	-1.09954956539997	26.1475360516903	-6.7209199211375	0.000205583145398437	0.00101917164235803	0.846927420628498
1059	P31063	-1.07851164745931	26.8856236119364	-6.71393273338854	0.000206979526310581	0.00102512522710009	0.839609241833912
1061	P0A729	-1.45047288325814	28.1012597548848	-6.69833793198718	0.000210134433705942	0.0010387889771797	0.823254571114994
1064	P39406	-1.46503021318701	26.0176333238847	-6.69280142235793	0.000211267365860434	0.00104078605697666	0.817441262430982
1066	P0A6Y5	-1.06422373492909	29.1324122475096	-6.6903401144891	0.000211773207084123	0.00104197980408652	0.814855716992103
1068	P62672	-1.59726797422839	24.1494919667238	-6.68365859074666	0.000213153197231985	0.00104680572985184	0.807833258336409
1069	P37747	-1.04713643365551	27.743733134895	-6.68092991019106	0.000213719655077669	0.00104860579128379	0.80496379634568
1071	P0AAB8	-1.21645297069133	28.0894790104899	-6.65376061848945	0.000219452314783879	0.00107472212048688	0.77634374540161
1072	P10100	-1.30837862432859	25.6176585032776	-6.64225803655097	0.000221930816309233	0.00108584620479657	0.764200067754857
1074	O75521-2;O75521;F1LLU7	1.16461661841779	25.9566290630006	6.63657149616763	0.000223167629043083	0.00108986425915361	0.758190666140631
1075	P62601	-2.22043643463754	23.5268437608767	-6.63213437148938	0.000224138033126781	0.00109358510116276	0.753498893044094
1077	P39286	-1.0227080701018	26.7538788062448	-6.61363002452865	0.000228235973184771	0.00111082586120304	0.733906789729936
1080	P0A6L2	-1.0192525807915	28.8328631750522	-6.59559248692243	0.000232311058516296	0.00112727635550619	0.714768822070079
1081	P21866	-2.18102131644246	22.1326321942215	-6.59549703003916	0.000232332838951801	0.00112727635550619	0.714667436041072
1084	Q8N6T3-3;Q8N6T3;Q8N6T3-2;E5RIU2;F8VWB3;E5RGL6;E5RHH7;E5RHT6;E5RHC5;F8W1U7;B7Z8H8;F8VWH9;E7EV62	-2.51937994407332	21.1295940402094	-6.57964785269601	0.000235980909345587	0.00114138159067437	0.697818380112267
1085	P77713	-1.16647838068058	26.9574803610344	-6.57854312086571	0.00023623755984627	0.00114138159067437	0.696642809169666
1091	P39310	-1.18404703400849	25.3533690675925	-6.56536098336388	0.000239324143702236	0.00115055465968673	0.682603860598197
1092	P15374;E9PBF1;Q5TBK7	1.29389749860477	26.4298903948226	6.5633275533047	0.000239804257692658	0.00115126295747803	0.680436366484277
1093	Q9Y263;H0YBW4;E5RIM3	1.27977722078016	25.984330984044	6.56287832646543	0.000239910469499235	0.00115126295747803	0.679957453742061
1094	P77173	-1.17923802370719	26.5109245794853	-6.55802581408177	0.000241061108137912	0.0011551713828768	0.674782698797663
1098	P30864	-2.11568075520713	23.2526145316649	-6.53787528291102	0.000245905473725057	0.00117572854119227	0.65326308628346
1099	P62875	1.38024982171228	26.0570585809534	6.53645498498302	0.000246250996079179	0.00117630826451302	0.651744405787889
1100	P09029	-1.45111621723287	25.3351043360958	-6.53378070030781	0.000246903050501295	0.00117834986340245	0.648884202127448
1095	P0AD59	-1.45467756805562	29.6630141452816	-6.66623385501982	0.000249575004868586	0.00119001900048703	0.674711229183885
1101	P0A7B1	-1.16410570122267	27.0389461152878	-6.52097073464778	0.000250053217752399	0.0011912162825716	0.635171454652396
1102	P23909	-2.77669526111858	21.3671849913675	-6.5110299960735	0.000252528660959026	0.00120191726563529	0.624516192698671
1103	P61316	-1.64324160907323	24.7413879369647	-6.50818298558515	0.000253242643503096	0.00120422272454555	0.621462295461128
1104	Q9BV86;Q9BV86-2	1.81002832644051	26.0388914795857	6.49840764165425	0.000255711304829037	0.00121486032049665	0.610968967469825
1109	P77625	-1.59107144230489	24.9379077231807	-6.47968681473891	0.000260514233378375	0.00123209842567139	0.590840091544211
1110	P0A917	-1.1625032012223	28.839851857281	-6.47098869027175	0.000262779903135181	0.0012416942269766	0.581472961170538
1112	Q9UKK9;A6NFX8;A6NJU6;A6NHE8	1.00677869452077	27.8267104823435	6.45869489321467	0.000266019685249533	0.00125474213051601	0.568217562245243
1113	P14081	-1.12667253054704	24.9623813054151	-6.44457670462145	0.000269795239216211	0.00127037971471857	0.552971856584717
1115	P0AEW6	-2.21281418005479	23.642041748612	-6.43949207386717	0.000271169579954694	0.00127505716664214	0.547475065681032
1117	P0A6E9	-1.54435148377117	25.0330628029076	-6.438041722175	0.00027156302770002	0.00127515495101755	0.545906556962453
1119	P63417	-1.00759504963481	27.4117700119231	-6.42914423561846	0.000273990671080658	0.00128228887356927	0.53627846104452
1129	P0AFY8	-1.25037900594429	26.1860335099436	-6.40492794584446	0.000280721265119509	0.00130370420484115	0.510023506196732
1132	P0A9L5	-1.41194347125157	26.8501344744612	-6.39636772617852	0.000283144336588257	0.00131125123760511	0.500725051332851
1134	P0ABZ4	-1.44848065248568	25.1876392285917	-6.3951171664363	0.00028350026757754	0.00131125123760511	0.499365872751961
1136	P00954	-1.29118865887763	29.0153777445932	-6.40340473713113	0.000286833577835901	0.00132433284837086	0.4921853719852
1138	P51024	-1.92130015451904	23.5371467370521	-6.37482773051902	0.000289345144361624	0.0013347539860833	0.477286696102034
1140	F5GXS7;P53582;H0Y955	1.15373675895508	25.8864913276505	6.3724741996535	0.000290031775653428	0.00133674574982621	0.474722204796302
1142	P31600	-1.53147771704004	24.3809178847439	-6.36910426296221	0.00029101809831435	0.00133893853127962	0.47104898584826
1144	P75823	-1.14471507194963	26.5688454550168	-6.36105952315265	0.000293387784851639	0.00134865813457217	0.462274457292839
1139	E9PP21;P21291;E9PND2;E9PS42;B3KVC9	2.08828584128391	26.1797741162842	6.41770055274491	0.000294076785264601	0.00135042366338635	0.475926283204835
1135	P0AED0	-1.43647113520549	31.1462299025812	-6.49171059588972	0.000294964228954686	0.00135116801822474	0.493437139719678
1143	P77318	-2.03447007781898	26.2556554599288	-6.40169586883207	0.000295930357918764	0.00135441075679225	0.466480895647423
1147	P16989-3;P16989;P16989-2	1.50504439513343	23.9669315629296	6.35088116523124	0.000296416788484115	0.00135502270062608	0.451161047953184
1148	P0AEX5	-1.7470915275255	24.1953876191564	-6.35033349498901	0.000296580755065537	0.00135502270062608	0.45056269393916
1154	P0A6B4	-2.30035781202948	21.0082460424096	-6.3352337053609	0.00030114146940505	0.00136989332786599	0.434050558120739
1155	P42641	-1.01471268157115	28.1678385066231	-6.33415839110622	0.000301469220360649	0.00137019589323363	0.432873564103692
1158	P69913	-2.38361774939678	21.6465775413673	-6.3249386012004	0.000304295720726202	0.00137945640035344	0.422775951326456
1160	P13035	-1.90813470051197	23.800160404779	-6.31754166193525	0.000306584718566048	0.0013874347272467	0.414666947020521
1161	H7C5A7;E9PJN0;A6NDT2;O14734;H0Y698;Q9BR14;E9PMC4;G5E995;E9PIS4	2.29412004873107	21.4970601207564	6.31478167987195	0.000307443703562442	0.00139012260791811	0.411639495873847
1162	P0A9M5	-1.2276448980904	24.0880433155471	-6.31288310444463	0.000308036148912801	0.00139160172355525	0.409556368148039
1163	F5H4I0;P09622;B4DT69;E9PEX6;B4DHG0	1.17042946567712	28.5162835486753	6.30945439190789	0.000309109290729462	0.00139524804636491	0.405793204469061
1166	P12295	-1.42786190527334	25.3371045656574	-6.3042276219277	0.000310753214086293	0.00140025825419468	0.400053716654153
1168	P0AFI2	-1.49019128579858	24.8886978821862	-6.29719206992261	0.00031298141587922	0.00140787952511707	0.392322525559793
1171	Q47706	-1.78381916361656	22.70622583634	-6.29018114890885	0.000315219513741354	0.00141430825455381	0.38461212900172
1174	P31678	-1.76830254518008	26.32768385438	-6.28573109136657	0.000316649342047879	0.00141708685925011	0.379714840822919
1165	P0AF50	-1.7747135984935	28.4128962691383	-6.40543080001271	0.000320761711992567	0.00143304529761585	0.402447624030757
1176	Q9H773	1.31984900612921	25.4114970176839	6.27161441638521	0.000321233074571134	0.0014339297669154	0.364162713925229
1179	P29217	-1.13343974268264	26.9250207823138	-6.25821410807487	0.000325652580990362	0.00144995567682041	0.349376230865476
1149	P0A6E6	-3.02281296733058	27.7940844572646	-6.64512155337796	0.000326845135261135	0.00145361674352203	0.450362152300817
1182	P40425;F8VSK3;H0YI03;F8VNW9;F8VWH6	1.94104803597277	23.4769657295194	6.24573379492386	0.000329829566572331	0.0014635838212114	0.335584229158798
1184	P76594	-1.12397365974586	25.7007198909135	-6.24017617372424	0.000331708773398661	0.00146943624702363	0.329436070501062
1186	P0ADK0	-1.16216031295732	28.2618429244668	-6.23635187275595	0.000333008806019799	0.00147270757805552	0.325203106945478
1188	P0ACR9	-1.06619307796214	25.7356153268932	-6.23288902842601	0.000334190855184662	0.00147544699953161	0.321368604441981
1190	Q8NEF9	1.44321642812788	24.9788098487524	6.23065883515498	0.000334954606519271	0.00147633353881813	0.318898234490728
1191	Q9BXJ9;F5H5A7;Q9BXJ9-4	1.12978117257196	25.9608062110306	6.22744494229377	0.000336058652039123	0.00147995602850143	0.315337102532526
1193	P26647	-1.96871193235006	24.2470262815982	-6.21028033777373	0.000342024037599644	0.00150370165734294	0.296295473361297
1195	P00562	-1.76968310948991	22.6708163669256	-6.20323658333336	0.000344506023057589	0.00151207873718582	0.288470468068317
1197	F5GXM6;Q5THR1;Q9H5Z1;Q5THQ9	1.44048551631391	23.4279429864805	6.1972806244692	0.000346620338359542	0.0015168974003311	0.281848915165658
1198	Q9BTT0;Q5TB20;E9PPH5;Q5TB19;E9PLC4	1.19408749273701	28.0951144519509	6.19712393775093	0.000346676155271809	0.0015168974003311	0.281674656470354
1201	P0ACP5	-2.30583130920829	23.7390192265057	-6.18766496185737	0.000350064336377563	0.00152879887119094	0.271149007576623
1202	P39830	-2.56533188607904	21.7388776530445	-6.18634325757163	0.000350540692463108	0.00152960560063977	0.269677336013347
1204	P68567	-1.24465325551715	24.5483273280844	-6.18112252847144	0.00035242935648085	0.0015345938420531	0.263862027430552
1205	P0AE34	-2.11095363013049	24.3099349648269	-6.18075814744206	0.000352561597649949	0.0015345938420531	0.263456016037007
1208	P0ADI4	-1.54142437017308	25.3516458123856	-6.1714542041993	0.000355956944186344	0.00154552497703425	0.253083278117264
1210	P62768	-1.00156068484278	29.1471609588549	-6.1673157774809	0.000357478874855611	0.00154956751951874	0.248465844102355
1213	P69853	-1.8364198172323	23.4599072603935	-6.15208818359374	0.000363141514210681	0.00157022031495056	0.231456585878729
1214	P77202	-1.29933875002204	27.243706035349	-6.14825661065645	0.00036458200347552	0.00157515041864012	0.2271719682958
1215	Q9UPN7;B4DLT9	2.4837135143177	22.279580935807	6.14137794162469	0.000367184020668087	0.00158427496907409	0.219475177344243
1224	P31663	-1.02128929571205	29.0827322655323	-6.12448231800694	0.000373663244097879	0.00160214757034559	0.200543911062259
1226	P0AES0	-1.08556879852542	25.620801953828	-6.12229573324857	0.000374511014632384	0.00160351858918111	0.198091160274047
1228	P34209	-1.71165605779099	26.4490099293788	-6.11962713456967	0.00037554856679352	0.00160534004305787	0.195096876473126
1229	P13036	-1.92479294438341	22.1059926427291	-6.10888996223948	0.000379755589017728	0.00162200168110585	0.183039907347241
1230	P07117	-1.72075142470351	23.4094958591237	-6.10665437372064	0.000380638106198699	0.00162434134357179	0.180527629506125
1232	Q99880;Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;O60814;Q5QNW6-2;B4DR52;P57053	-1.43662874672393	27.423381421141	-6.10414503902812	0.000381631402850396	0.00162492879440916	0.177706946895005
1223	P06987	-2.04122895170962	26.4074432512709	-6.19568950755281	0.000382058710547453	0.00162492879440916	0.203359829404858
1233	P0A830	-1.82766908682429	22.4548795718071	-6.10250267065028	0.000382283078514816	0.00162492879440916	0.175860354432412
1234	O75822;F5H425;B4DUI3	1.01510613671943	26.9357690844795	6.10246072270138	0.000382299739237542	0.00162492879440916	0.175813185749103
1235	P76015	-1.3626284926386	28.4099114475495	-6.12355642007796	0.000385604058654927	0.00163632143013357	0.175114098225418
1237	P0ADR8	-1.21164216666639	25.4814833794668	-6.09307196154977	0.000386049112440589	0.00163688568694494	0.165250130902469
1239	P38489;F2X7N5	-1.26474589104591	26.6703736929119	-6.08819280547327	0.000388013710365538	0.00164256005719713	0.159756160156079
1240	Q9UDY4	1.34813450124992	23.8338441480788	6.08347136825911	0.000389925384326928	0.00164807003897084	0.154436812414266
1241	P0ABN5	-1.06745113938611	25.4829301055774	-6.08305161525363	0.000390095845035344	0.00164807003897084	0.153963761531805
1242	P05852	-1.43724915044379	23.5129566700646	-6.08265260789823	0.000390257957750579	0.00164807003897084	0.153514069047254
1248	P0ABQ2	-1.18265967065524	25.3214417294443	-6.05175348327409	0.000403042286911118	0.00169387563689809	0.118626397646159
1249	P0AF36	-1.88058938207209	25.9270920174087	-6.05016871263665	0.000403710408448541	0.00169532513395724	0.116833675733898
1250	P0AGC3	-1.19880299138467	25.3607890732518	-6.04809978226077	0.000404584498640439	0.00169763655629528	0.114492765615112
1251	P0AER5	-1.63765447311579	23.7745310182009	-6.04654054280184	0.000405244641835996	0.00169904727932038	0.1127281773457
1253	P0AGJ2	-1.32124911813049	24.407651468558	-6.03524662255364	0.0004100620826077	0.00171526033195394	0.0999373031634754
1255	P0A8F8	-1.64758039623028	24.8294672594243	-6.0334988552575	0.000410813264015025	0.0017169048364612	0.0979563747374836
1256	P0AEJ6	-1.72228324618814	23.3580143503798	-6.03078238451683	0.000411983825094885	0.00172038305518158	0.0948767126093744
1257	P64483	-1.47946060158887	24.9374824180847	-6.03004659023683	0.00041230152533141	0.00172038305518158	0.0940423751778052
1258	Q9HC36;I3L443	1.11358801004694	25.4762865400225	6.02393421361412	0.000414951263753616	0.00173006309887736	0.0871086187515901
1259	P09030	-1.27854740144432	27.7559084992348	-6.02180419856172	0.000415879073002389	0.00173133055931506	0.084691213039636
1262	P36680	-1.18477080111692	24.8977098573264	-6.01851210706068	0.000417317605015072	0.00173349472073605	0.0809537589031857
1265	P69739	-1.18270157730214	25.2069833177112	-6.0129979520468	0.000419739500533959	0.00174034283027716	0.0746904240372048
1269	P0A9G8	-1.47900667255221	25.5004223517878	-5.99782874835542	0.00042648295455816	0.00176272899657805	0.0574394922171155
1273	P64602	-3.43998862105894	22.8019767024992	-5.99232291939654	0.000428960254388859	0.00176651158371662	0.0511705343497963
1276	P0AA53	-2.10220278401101	25.2992582086901	-5.98675347766634	0.000431482444580129	0.00177360926475139	0.0448250549098299
1281	P33590	-3.01587938312596	22.3185594419476	-5.96364003903706	0.000442127071232063	0.00181168475672826	0.0184469820205981
1278	P0A7U3	-1.17716013687818	31.6183931478612	-6.06953994259999	0.00044817550449161	0.0018307480693602	0.039316520647751
1286	P39315	-1.29500685769331	25.7392019281406	-5.94189455089596	0.000452408453653436	0.00184373491918037	-0.00643486735115761
1289	P60595	-1.25948990778546	25.1323192227526	-5.93990756415705	0.000453361066871697	0.00184437578866933	-0.00871158361663493
1293	P0AAU2	-2.07418421890275	22.5335258395859	-5.9235121675144	0.000461306982512089	0.00187127233045314	-0.0275177885182787
1294	P06988	-1.26927674650735	24.39610396818	-5.9220044041315	0.000462045436184718	0.00187248266389195	-0.0292490612464036
1295	P0AE82	-1.50650276804205	23.5150141942213	-5.92144578811139	0.000462319361246916	0.00187248266389195	-0.029890563201036
1298	P25522	-1.26656943509374	26.2538262629245	-5.91585784787726	0.000465069426589912	0.00187926744411717	-0.0363099262284639
1299	P0ABP3	-1.61308900397976	23.6403829180781	-5.912584169827	0.000466688975337885	0.00188436002744204	-0.0400726336686743
1300	P29012	-1.11524609321559	28.7608514867368	-5.90836477031214	0.000468785630284253	0.00189136971603147	-0.0449244550943817
1302	P0A6T9	-1.42433168385746	27.6500652526107	-5.8983855189005	0.000473786127991293	0.00190959341617186	-0.0564089412471631
1303	P37177	-1.46795050909044	24.4271138316335	-5.89790058904597	0.000474030624948668	0.00190959341617186	-0.0569673566658535
1304	P0ACB4	-1.27471655968494	24.2637974238572	-5.89534598131734	0.000475320947430232	0.00191332184901885	-0.0599096071987022
1305	Q9C0C9	1.10261512591706	25.7115781418559	5.88930064610142	0.000478389976294994	0.00192419894606384	-0.0668757687250663
1301	P0A7X3	-1.05632108932252	31.3852912515997	-5.97114480231917	0.000481041113708952	0.00193189941914506	-0.0462437513110849
1311	Q15061	1.13295264704215	25.4327434252904	5.86251678649447	0.000492254412571351	0.00197089648392117	-0.0977984856778589
1307	P0AG51	-1.39047509413441	29.5878329543253	-5.97018546915941	0.000496043127022953	0.00198152795219756	-0.0708790987587991
1314	P64534	-1.28963346282005	26.1244817490884	-5.8541923172632	0.000496653871925892	0.00198245780688836	-0.107429007331439
1315	P0A821	-1.17952217119812	24.6697373787153	-5.85192115662476	0.000497861735769263	0.00198576791187056	-0.110058121171825
1317	P04951	-1.02861579751505	27.4679043672977	-5.83907579372602	0.000504754879398722	0.00200879641990171	-0.124941129956796
1318	P24230	-1.72039650975621	22.783085863006	-5.83902137651875	0.000504784305325158	0.00200879641990171	-0.125004226740897
1320	P75915	-1.1479613738674	27.6635804372768	-5.83190426543502	0.000508649309752926	0.00202111032549553	-0.13325997302755
1326	P0A7A5	-2.15888012375877	21.6655353098128	-5.81568899320741	0.000517578323242754	0.00204637427556903	-0.152095065399279
1328	Q47622	-3.00977141601859	22.4805475151845	-5.81536134544541	0.000517760526860514	0.00204637427556903	-0.152476016813412
1329	Q06587;Q06587-2	1.3850759353081	24.2874728212708	5.81518524574012	0.000517858484597742	0.00204637427556903	-0.152680771462085
1330	P33607	-1.18801427528524	26.5930241486764	-5.81469966576942	0.000518128701230825	0.00204637427556903	-0.15324538678857
1331	Q0VDF9	1.0985910424529	24.8954386370758	5.81338196747472	0.000518862765226314	0.0020477315301821	-0.154777721184369
1334	P0A7C6	-1.4449887820752	26.9392363520573	-5.80582171460094	0.000523096791892426	0.00205979179690373	-0.163573994903245
1336	P0ABS1	-1.09449155167258	27.081701021075	-5.80209036791385	0.00052520059813739	0.00206399307926729	-0.167918236458116
1325	P0AF93	-1.08789602622133	30.3047740600463	-5.86382565722337	0.000525737798646539	0.00206399307926729	-0.149397366003011
1321	P0AG99	-4.17943227172221	23.9190307622524	-5.92025630785097	0.000527405189464694	0.00206623522191913	-0.134541892856533
1339	P0AEJ4	-1.99249988212435	22.4804600794308	-5.79713235163505	0.000528010556136148	0.00206623522191913	-0.17369356074843
1340	P76585	-1.73947781919805	22.7795109440117	-5.79682023883915	0.000528188003191117	0.00206623522191913	-0.174057235761656
1345	P77552	-1.79103710836188	23.279448659836	-5.78273275535481	0.000536266502012816	0.00209124000227302	-0.190485816117262
1346	P27830	-2.35023714662852	22.4227614165382	-5.78103911138875	0.000537246917045088	0.00209350674584063	-0.192462732751219
1347	P23886	-1.35535506328466	23.7117159366125	-5.77756176918102	0.000539266113043752	0.00209981496875611	-0.196522906603206
1348	P36879	-1.08467611405369	25.872783357596	-5.77522032931121	0.000540630462124785	0.00210356585596773	-0.199257719194715
1353	P37329	-1.26539348193184	23.9745645651023	-5.75646490027481	0.000551698331615229	0.00213869752351949	-0.221191118444739
1354	P40120	-1.10647122350573	25.3699407476364	-5.75404982582696	0.000553141669448073	0.00214248398551747	-0.224018897901696
1356	P0AAF6	-1.36136738018069	26.8854945183706	-5.75212228707514	0.000554296641877386	0.00214248398551747	-0.226276399717092
1360	P0ADQ2	-1.19491197477292	25.5866603681509	-5.7480091620921	0.000556770157142309	0.0021475351249341	-0.231095321550414
1361	F5H315;Q9HCS7	1.07712239032033	25.3447798319539	5.74788636984224	0.000556844188734103	0.0021475351249341	-0.231239220029518
1363	P61619;B4DR61;P61619-3	1.03932136973953	26.1030610566502	5.74167880552813	0.000560600994047936	0.00215625335208295	-0.238516461762038
1359	O14579-2;F5H1E1;O14579	1.76425966652287	26.4120753400952	5.76740771149267	0.000560749203477815	0.00215625335208295	-0.230505404154102
1367	P76002	-1.59392686405251	25.5193983721975	-5.73291827233537	0.000565950742328045	0.00217147889064418	-0.248795564048633
1368	P69741	-1.27393144645811	24.7837817414023	-5.72706194868401	0.00056955854194366	0.00218372408808077	-0.255672894181038
1371	P63389	-1.29453641560096	24.262535903456	-5.71624144247728	0.000576291788668846	0.00220470490996944	-0.268392238479515
1372	O95817;C9JFK9	1.23149703253122	25.8801783549542	5.71547312058571	0.000576773234078167	0.00220493849325072	-0.269295999888374
1373	Q8IWZ8;B4DVK3;Q8IWZ8-2	1.65762110595358	23.0544487993353	5.71383794333643	0.000577799352400585	0.00220619175306576	-0.271219695196092
1374	P0A8I8	-2.09892689557562	24.3709918350433	-5.71349461990285	0.00057801505410488	0.00220619175306576	-0.271623642764103
1379	P24193	-1.60313012313781	23.4516700160434	-5.68270155384978	0.000597729444221731	0.00227224850532291	-0.307920008952589
1384	Q3B726	1.03009392159678	26.3795759647339	5.67449127803633	0.000603110847184144	0.00228563323228384	-0.317619642318953
1385	P76419	-1.13786450714867	26.5616233498251	-5.66914674254484	0.00060664274320234	0.00229650679351245	-0.323938676597893
1390	P0AFL6	-1.4597415237745	24.4841169179979	-5.66302201568843	0.000610718425823717	0.00230447348449309	-0.331185002168886
1393	P30744	-2.38218667082108	23.2434055190705	-5.65661775894871	0.0006150125904206	0.00231359206135926	-0.338767582813412
1397	P46125	-1.52806260190464	24.4299178697641	-5.64975789113758	0.000619649386287083	0.002328123947762	-0.346895884864815
1399	P0A9C9	-1.68660900958248	24.6232547176401	-5.64448266966595	0.000623241412152509	0.00233826981884114	-0.353150951855944
1400	P00561	-1.18321232832544	25.5893413002237	-5.63971653077227	0.000626506631742352	0.0023458512982072	-0.35880568526429
1401	P07862	-2.08699906549183	23.8691247557179	-5.63939359688184	0.000626728553967372	0.0023458512982072	-0.359188940303985
1396	P0ADY3	-1.08694665073076	30.1159483833993	-5.69768584204266	0.00062744603493335	0.0023458512982072	-0.341083184412936
1404	P0A879	-1.2980284604861	26.4514773263808	-5.63747392796014	0.00062804956111856	0.00234623927924989	-0.361467483930681
1406	P0AA39	-1.69852870305245	24.9238058469067	-5.63260638720653	0.000631412971021614	0.00235397659715902	-0.36724727855471
1408	P75931	-1.39191958377053	23.2066170063301	-5.63184447499283	0.000631941246296983	0.00235407090683784	-0.368152281982656
1409	P76407	-2.52324104568212	21.7152331011286	-5.6286894758632	0.000634133995470476	0.00236056267298981	-0.371900662492309
1413	P0AD33	-1.0270523389315	28.6595953358409	-5.61230590853026	0.000645657043468783	0.00239665335668349	-0.391387772974632
1420	Q8NAV1	1.11766656656911	25.9400667793515	5.59995485701074	0.000654497212212166	0.00241749146341747	-0.406103103728652
1425	P0ADN2	-1.0211839585826	27.7879725627666	-5.5825425806745	0.000667188406904291	0.0024557215397986	-0.426884500674875
1427	Q13618-2;Q13618;Q13618-3	1.35495582767936	24.7859413052839	5.57956527962449	0.000669385612956638	0.00246035566920642	-0.430442105344834
1429	Q9Y6G5;D6RJ90;H0Y9N4;D6RC04	1.7424436458454	23.2691533837785	5.57498731266409	0.000672779732557316	0.00246936997709106	-0.435914768386245
1432	P11071	-1.14435261756211	25.2545941258017	-5.56467672080448	0.000680494028503232	0.00249245194099124	-0.448251106388751
1433	B4DDG1;P68036;E7EWS7	1.11241754035975	26.6307878796739	5.55528318909724	0.000687607493157887	0.00251674898926247	-0.459503111078329
1434	P0ADV5	-1.41950099147267	26.3427930456831	-5.55388038868885	0.000688676841446676	0.00251890518367351	-0.461184506599527
1435	P0AFC3	-1.1733227612591	26.5250053891246	-5.55301681354663	0.0006893360560692	0.00251955931294979	-0.462219723719554
1436	P37339	-1.36439081229071	27.0354071009372	-5.55131949492097	0.000690633749447342	0.00252254457928364	-0.464254700448357
1438	P36767	-2.23089498661396	24.3644146457331	-5.54487669970299	0.00069558428838927	0.00253709290167018	-0.471982862778882
1443	P16384	-2.14431779056074	22.3822309836779	-5.53663973076987	0.00070197073215307	0.00255328466722805	-0.481871592365131
1444	P0A8V6	-1.38287912364173	23.5032051789713	-5.5360086100346	0.000702462734674036	0.00255330356435573	-0.482629663056208
1445	Q96RE7	1.38846381055708	24.4893627247716	5.53185495483864	0.000705710334097474	0.00256223669623167	-0.48762021594348
1446	P40874	-1.22209522464956	24.0403877417641	-5.53161630393326	0.000705897431087656	0.00256223669623167	-0.487907024654179
1449	P0A8A0	-1.26647719972549	26.9335024678584	-5.52579820147964	0.000710475717619827	0.00257351183626795	-0.494901638228833
1440	P0A6X7	-1.23506027120476	30.8449127596033	-5.61517333756811	0.000719940313549866	0.0025974608904956	-0.475386021061214
1454	P15038	-1.56867623121371	23.5647805529768	-5.51375321914855	0.000720058748289915	0.0025974608904956	-0.509397367012287
